仿真时间,探测时戳,批号,目标真实ID,雷达传感器ID,搭载实体ID,目标类型,目标位置_经,目标位置_纬,目标位置_高,目标速度_X,目标速度_Y,目标速度_Z,目标高度,目标航向,航迹状态,航迹质量,属性,机型,架次,航班
1586.3,1586.3,1005,805,12917,12917,3,119.5842323,-26.43335511,-185434.8155,269.9660058,122.3008152,46.48511922,4527.854982,0,1,0,,不明,1,1
1586.3,1586.3,1004,799,13002,13002,3,119.6423201,-26.47262051,-126539.9535,-15.0140684,-165.9711528,249.4557159,3857.079045,0,1,0,,不明,1,1
1586.4,1586.4,1006,811,12910,12910,3,119.9530105,-26.6917143,-203991.7747,270.7075965,102.2732139,79.10491071,2763.542237,0,1,0,,不明,1,1
1586.4,1586.4,1006,811,12917,12917,3,119.9530858,-26.69177442,-204288.1947,270.7075965,102.2732139,79.10491071,2456.531345,0,1,0,,不明,1,1
1586.4,1586.4,1006,811,12903,12903,3,119.9539429,-26.69229575,-201372.7561,270.7075965,102.2732139,79.10491071,5480.557754,0,1,0,,不明,1,1
1586.5,1586.5,1004,799,13009,13009,3,119.642316,-26.47262464,-126817.9992,-15.01284068,-165.97331,249.4543545,3601.185942,0,1,0,,不明,1,1
1586.55,1586.55,1004,799,13016,13016,3,119.6425022,-26.47275446,-126790.2681,-15.01253375,-165.9738493,249.4540142,3632.138719,0,1,0,,不明,1,1
1586.65,1586.65,1001,817,12910,12910,3,119.5421564,-26.40479717,-224264.3139,271.2831836,96.87606134,83.78820358,3589.548164,0,1,0,,不明,1,1
1586.7,1586.7,1001,817,12917,12917,3,119.541764,-26.40452974,-224588.6455,271.2834826,96.87553149,83.78784789,3265.555116,0,1,0,,不明,1,1
1586.7,1586.7,1001,817,12903,12903,3,119.5422995,-26.40485649,-222671.6098,271.2834826,96.87553149,83.78784789,5254.406432,0,1,0,,不明,1,1
1586.95,1586.95,1002,793,12995,12995,3,120.010674,-26.73102151,-172007.1375,256.2926011,50.74799622,147.440644,4837.283924,0,1,0,,不明,1,1
1586.95,1586.95,1004,799,13072,13072,3,119.6433017,-26.47328254,-125493.995,-15.0100783,-165.9781636,249.4512914,5001.639511,0,1,0,,不明,1,1
1587.05,1587.05,1002,793,12938,12938,3,120.0107107,-26.73104331,-171861.6304,256.2932139,50.74693518,147.4399439,5001.22807,0,1,0,,不明,1,1
1587.05,1587.05,1002,793,12931,12931,3,120.0102675,-26.73073529,-171868.7696,256.2932139,50.74693518,147.4399439,5006.91432,0,1,0,,不明,1,1
1587.05,1587.05,1002,793,12974,12974,3,120.0101492,-26.73065299,-171868.5363,256.2932139,50.74693518,147.4399439,5011.945893,0,1,0,,不明,1,1
1587.05,1587.05,1005,805,12995,12995,3,119.5824434,-26.43208216,-184775.6242,269.9705264,122.2928266,46.47988229,5311.752233,0,1,0,,不明,1,1
1587.05,1587.05,1002,793,13002,13002,3,120.0091491,-26.73004773,-175386.2797,256.2932139,50.74693518,147.4399439,1406.014252,0,1,0,,不明,1,1
1587.1,1587.1,1005,805,13002,13002,3,119.5812491,-26.43131639,-187622.7687,269.9708277,122.292294,46.47953316,2406.997291,0,1,0,,不明,1,1
1587.35,1587.35,1002,793,13016,13016,3,120.0084904,-26.72958713,-175290.5465,256.2950523,50.74375206,147.4378438,1572.706628,0,1,0,,不明,1,1
1587.35,1587.35,1005,805,13016,13016,3,119.5803971,-26.43071369,-187450.3759,269.9723345,122.2896311,46.4777875,2636.269643,0,1,0,,不明,1,1
1587.35,1587.35,1002,793,13009,13009,3,120.0084191,-26.72953862,-175332.4509,256.2950523,50.74375206,147.4378438,1532.22514,0,1,0,,不明,1,1
1587.35,1587.35,1005,805,13009,13009,3,119.5805333,-26.43081047,-187493.6632,269.9723345,122.2896311,46.4777875,2583.526978,0,1,0,,不明,1,1
1587.4,1587.4,1006,811,12974,12974,3,119.951023,-26.69026645,-201534.626,270.7136593,102.2626514,79.09781787,5478.156835,0,1,0,,不明,1,1
1587.4,1587.4,1006,811,12938,12938,3,119.9513227,-26.69047496,-201525.8891,270.7136593,102.2626514,79.09781787,5475.27418,0,1,0,,不明,1,1
1587.4,1587.4,1006,811,12931,12931,3,119.9509055,-26.6901847,-201537.668,270.7136593,102.2626514,79.09781787,5480.553435,0,1,0,,不明,1,1
1587.4,1587.4,1002,793,12988,12988,3,120.00963,-26.7302934,-171930.0635,256.2953587,50.74322154,147.4374937,5001.187063,0,1,0,,不明,1,1
1587.5,1587.5,1001,817,12931,12931,3,119.5403989,-26.40352394,-222795.9611,271.2882675,96.86705388,83.7821568,5244.931355,0,1,0,,不明,1,1
1587.5,1587.5,1001,817,12938,12938,3,119.540073,-26.4032951,-222806.4221,271.2882675,96.86705388,83.7821568,5249.747709,0,1,0,,不明,1,1
1587.55,1587.55,1006,811,12995,12995,3,119.9505254,-26.68992129,-201589.836,270.7145687,102.2610671,79.09675393,5446.877518,0,1,0,,不明,1,1
1587.55,1587.55,1004,799,13065,13065,3,119.6440677,-26.47382123,-125556.8482,-15.00639512,-165.984635,249.4472069,4999.662681,0,1,0,,不明,1,1
1587.6,1587.6,1004,799,13079,13079,3,119.6438909,-26.4736976,-125570.1544,-15.00608818,-165.9851743,249.4468666,5002.631854,0,1,0,,不明,1,1
1587.6,1587.6,1004,799,13086,13086,3,119.6438832,-26.47369219,-125570.5525,-15.00608818,-165.9851743,249.4468666,5002.632754,0,1,0,,不明,1,1
1587.65,1587.65,1001,817,12995,12995,3,119.5396942,-26.40302936,-222823.0514,271.2891646,96.86546431,83.78108971,5253.002144,0,1,0,,不明,1,1
1587.65,1587.65,1006,811,13002,13002,3,119.9487421,-26.68878205,-205556.304,270.7151749,102.2600108,79.09604463,1421.908681,0,1,0,,不明,1,1
1587.7,1587.7,1001,817,13002,13002,3,119.5384586,-26.40223344,-225626.6726,271.2894636,96.86493445,83.78073401,2401.871882,0,1,0,,不明,1,1
1587.7,1587.7,1004,799,13058,13058,3,119.6439351,-26.47372892,-125583.8496,-15.00547432,-165.9862528,249.4461858,5003.911204,0,1,0,,不明,1,1
1587.85,1587.85,1006,811,12988,12988,3,119.9496499,-26.68931199,-201608.6263,270.7163873,102.2578983,79.09462603,5478.634125,0,1,0,,不明,1,1
1587.9,1587.9,1006,811,13009,13009,3,119.9480718,-26.68830814,-205285.6764,270.7166905,102.2573701,79.09427138,1757.551679,0,1,0,,不明,1,1
1587.9,1587.9,1001,817,13009,13009,3,119.5380916,-26.40196514,-225227.5014,271.2906598,96.86281502,83.77931121,2844.617365,0,1,0,,不明,1,1
1587.9,1587.9,1006,811,13016,13016,3,119.9482232,-26.68841208,-205226.4969,270.7166905,102.2573701,79.09427138,1808.521682,0,1,0,,不明,1,1
1587.9,1587.9,1001,817,13016,13016,3,119.5380546,-26.40193762,-225168.1488,271.2906598,96.86281502,83.77931121,2909.994912,0,1,0,,不明,1,1
1588.05,1588.05,1005,805,13072,13072,3,119.579393,-26.42994601,-185003.641,269.9765533,122.2821748,46.47289963,5224.550655,0,1,0,,不明,1,1
1588.1,1588.1,1004,799,13044,13044,3,119.6438458,-26.47371673,-127591.1626,-15.00301886,-165.990567,249.4434627,3026.158074,0,1,0,,不明,1,1
1588.1,1588.1,1004,799,13030,13030,3,119.6437063,-26.47361894,-127590.5331,-15.00301886,-165.990567,249.4434627,3039.043539,0,1,0,,不明,1,1
1588.1,1588.1,1004,799,13037,13037,3,119.6437986,-26.47368289,-127562.1129,-15.00301886,-165.990567,249.4434627,3055.82962,0,1,0,,不明,1,1
1588.3,1588.3,1002,793,13072,13072,3,120.007137,-26.72856402,-172108.4971,256.3008736,50.73367213,147.4311931,5004.349555,0,1,0,,不明,1,1
1588.4,1588.4,1005,805,13065,13065,3,119.578328,-26.42919942,-185054.1296,269.9786626,122.2784466,46.47045567,5226.896799,0,1,0,,不明,1,1
1588.45,1588.45,1005,805,13079,13079,3,119.5781412,-26.42906846,-185063.0385,269.9789639,122.277914,46.47010654,5228.521043,0,1,0,,不明,1,1
1588.45,1588.45,1005,805,13086,13086,3,119.5781755,-26.42909248,-185061.3318,269.9789639,122.277914,46.47010654,5226.809843,0,1,0,,不明,1,1
1588.55,1588.55,1001,817,13072,13072,3,119.5371342,-26.4012338,-222971.515,271.294547,96.8559268,83.77468707,5245.509004,0,1,0,,不明,1,1
1588.6,1588.6,1002,793,13065,13065,3,120.0064234,-26.728069,-172163.0188,256.3027118,50.73048897,147.4290928,5005.765722,0,1,0,,不明,1,1
1588.65,1588.65,1004,799,13023,13023,3,119.6449446,-26.47443943,-125691.1251,-14.99964259,-165.9964989,249.4397183,5002.431472,0,1,0,,不明,1,1
1588.65,1588.65,1005,805,13093,13093,3,119.5757032,-26.42748315,-190016.2908,269.9801691,122.2757836,46.46870998,302.4547641,0,1,0,,不明,1,1
1588.7,1588.7,1002,793,13086,13086,3,120.0062127,-26.72792289,-172178.5799,256.3033245,50.72942792,147.4283927,5004.254931,0,1,0,,不明,1,1
1588.7,1588.7,1006,811,13072,13072,3,119.9471303,-26.68756069,-201746.7717,270.72154,102.2489199,79.08859691,5478.741124,0,1,0,,不明,1,1
1588.7,1588.7,1001,817,13065,13065,3,119.5365222,-26.40080463,-223009.3413,271.2954441,96.8543372,83.77361995,5254.293329,0,1,0,,不明,1,1
1588.7,1588.7,1002,793,13058,13058,3,120.0061865,-26.72790469,-172180.5907,256.3033245,50.72942792,147.4283927,5006.237084,0,1,0,,不明,1,1
1588.75,1588.75,1002,793,13079,13079,3,120.0060568,-26.72781469,-172190.2715,256.3036309,50.72889739,147.4280427,5005.35178,0,1,0,,不明,1,1
1588.75,1588.75,1005,805,13107,13107,3,119.577262,-26.42845182,-185091.9544,269.9807718,122.2747184,46.46801171,5235.87677,0,1,0,,不明,1,1
1588.75,1588.75,1004,799,13142,13142,3,119.6449557,-26.47444777,-125711.2362,-14.99902872,-165.9975774,249.4390375,5003.63066,0,1,0,,不明,1,1
1588.8,1588.8,1004,799,13135,13135,3,119.6443066,-26.47407759,-129092.1157,-14.99872179,-165.9981167,249.4386971,1616.811709,0,1,0,,不明,1,1
1588.85,1588.85,1006,811,13065,13065,3,119.9466305,-26.68721331,-201776.5099,270.7224492,102.2473355,79.08753293,5483.745845,0,1,0,,不明,1,1
1588.9,1588.9,1002,793,13030,13030,3,120.0055348,-26.72746928,-172877.9733,256.3045499,50.7273058,147.4269925,4340.668829,0,1,0,,不明,1,1
1588.9,1588.9,1002,793,13044,13044,3,120.0054966,-26.72744266,-172877.3321,256.3045499,50.7273058,147.4269925,4352.555232,0,1,0,,不明,1,1
1588.9,1588.9,1002,793,13037,13037,3,120.0055225,-26.72746127,-172900.0548,256.3045499,50.7273058,147.4269925,4330.371237,0,1,0,,不明,1,1
1588.95,1588.95,1006,811,13086,13086,3,119.9464129,-26.687062,-201785.0323,270.7230554,102.2462792,79.08682361,5480.023946,0,1,0,,不明,1,1
1588.95,1588.95,1005,805,13114,13114,3,119.5751265,-26.4270792,-190055.7723,269.981977,122.272588,46.46661515,309.608189,0,1,0,,不明,1,1
1588.95,1588.95,1006,811,13079,13079,3,119.946392,-26.68704751,-201787.2913,270.7230554,102.2462792,79.08682361,5480.966382,0,1,0,,不明,1,1
1589.05,1589.05,1003,781,13093,13093,3,119.5100691,-26.38194781,-213037.949,250.6855248,34.91824688,161.0511835,711.2645269,0,1,0,,不明,1,1
1589.1,1589.1,1003,781,13107,13107,3,119.509983,-26.38188044,-212772.4848,250.685826,34.91771476,161.05083,991.5863258,0,1,0,,不明,1,1
1589.15,1589.15,1005,805,13023,13023,3,119.5759091,-26.42750413,-185187.928,269.9831822,122.2704576,46.46521858,5233.461755,0,1,0,,不明,1,1
1589.2,1589.2,1005,805,13142,13142,3,119.5759317,-26.42751937,-185160.8087,269.9834835,122.269925,46.46486944,5229.510654,0,1,0,,不明,1,1
1589.25,1589.25,1003,781,13114,13114,3,119.5096069,-26.38162248,-213027.2994,250.6867297,34.91611841,161.0497695,758.6649402,0,1,0,,不明,1,1
1589.25,1589.25,1005,805,13135,13135,3,119.5755788,-26.42729516,-186084.3817,269.9837848,122.2693923,46.4645203,4310.666434,0,1,0,,不明,1,1
1589.3,1589.3,1001,817,13093,13093,3,119.5341771,-26.39926459,-227195.0552,271.299032,96.84797875,83.76935143,1096.959819,0,1,0,,不明,1,1
1589.35,1589.35,1001,817,13107,13107,3,119.5346838,-26.39951509,-223114.2095,271.299331,96.84744887,83.76899571,5241.380817,0,1,0,,不明,1,1
1589.4,1589.4,1001,817,13114,13114,3,119.5340151,-26.39914895,-227126.5993,271.29963,96.846919,83.76864,1181.699534,0,1,0,,不明,1,1
1589.45,1589.45,1002,793,13023,13023,3,120.0042808,-26.7265826,-172318.5736,256.3079197,50.72146997,147.4231419,5008.843764,0,1,0,,不明,1,1
1589.5,1589.5,1002,793,13142,13142,3,120.0041954,-26.72652268,-172297.8717,256.3082261,50.72093944,147.4227918,5005.159897,0,1,0,,不明,1,1
1589.55,1589.55,1002,793,13135,13135,3,120.003907,-26.7263504,-173402.0743,256.3085324,50.72040891,147.4224417,3948.664317,0,1,0,,不明,1,1
1589.65,1589.65,1004,799,13121,13121,3,119.6459171,-26.47512419,-125804.1873,-14.99350389,-166.0072838,249.4329099,5004.148477,0,1,0,,不明,1,1
1589.7,1589.7,1004,799,13128,13128,3,119.6458771,-26.47514352,-127689.1741,-14.99319696,-166.0078231,249.4325695,3130.594123,0,1,0,,不明,1,1
1589.8,1589.8,1002,793,13093,13093,3,120.0030953,-26.72588435,-177238.9265,256.3100641,50.71775624,147.4206914,178.305863,0,1,0,,不明,1,1
1589.8,1589.8,1006,811,13093,13093,3,119.9436515,-26.6852635,-206607.9336,270.7282075,102.2373006,79.08079432,749.2459811,0,1,0,,不明,1,1
1589.85,1589.85,1006,811,13107,13107,3,119.9437122,-26.68518322,-201876.8089,270.7285106,102.2367724,79.08043966,5538.469471,0,1,0,,不明,1,1
1589.95,1589.95,1006,811,13114,13114,3,119.9433654,-26.68506157,-206504.989,270.7291167,102.2357161,79.07973032,869.0003585,0,1,0,,不明,1,1
1589.95,1589.95,1002,793,13107,13107,3,120.0029907,-26.72568785,-172421.6928,256.310983,50.71616464,147.4196412,4999.104837,0,1,0,,不明,1,1
1590.05,1590.05,1002,793,13114,13114,3,120.0028832,-26.72573558,-177189.5691,256.3115957,50.71510357,147.4189411,242.3872469,0,1,0,,不明,1,1
1595.6,1595.6,1002,793,12924,12924,3,119.9886651,-26.71574917,-173528.0685,256.3455885,50.6562125,147.380078,4980.296461,0,1,0,,不明,1,1
1595.8,1595.8,1006,811,12924,12924,3,119.9256856,-26.67270051,-204836.0236,270.764563,102.1739177,79.03823104,3458.443551,0,1,0,,不明,1,1
1595.8,1595.8,1004,799,13114,13114,3,119.6507519,-26.47864598,-131054.4797,-14.95575028,-166.0736031,249.3910261,301.2497092,0,1,0,,不明,1,1
1595.8,1595.8,1004,799,13107,13107,3,119.6519136,-26.47934703,-126547.3178,-14.95575028,-166.0736031,249.3910261,4972.314573,0,1,0,,不明,1,1
1595.9,1595.9,1004,799,13093,13093,3,119.6509124,-26.4787563,-130965.6456,-14.95513639,-166.0746814,249.3903448,415.917189,0,1,0,,不明,1,1
1596.1,1596.1,1002,793,12910,12910,3,119.9871024,-26.71469349,-174764.204,256.3486501,50.65090683,147.3765763,3792.93896,0,1,0,,不明,1,1
1596.1,1596.1,1002,793,12903,12903,3,119.9872776,-26.71478526,-173590.5375,256.3486501,50.65090683,147.3765763,5007.899782,0,1,0,,不明,1,1
1596.1,1596.1,1001,817,12924,12924,3,119.5145678,-26.3854334,-225491.0631,271.3396805,96.7759109,83.72097011,3919.220827,0,1,0,,不明,1,1
1596.1,1596.1,1002,793,12917,12917,3,119.9870207,-26.71464596,-175127.1584,256.3486501,50.65090683,147.3765763,3412.814954,0,1,0,,不明,1,1
1596.3,1596.3,1005,805,12910,12910,3,119.554063,-26.41218941,-186392.6566,270.0262526,122.1942874,46.41528873,5020.701796,0,1,0,,不明,1,1
1596.3,1596.3,1005,805,12917,12917,3,119.5539893,-26.41214819,-186805.9792,270.0262526,122.1942874,46.41528873,4593.757127,0,1,0,,不明,1,1
1596.3,1596.3,1004,799,12995,12995,3,119.6523926,-26.47967732,-126325.8793,-14.95268083,-166.0789943,249.3876199,5264.62418,0,1,0,,不明,1,1
1596.35,1596.35,1004,799,13002,13002,3,119.6520714,-26.47948899,-127793.0029,-14.95237388,-166.0795334,249.3872793,3766.070588,0,1,0,,不明,1,1
1596.4,1596.4,1006,811,12910,12910,3,119.9234991,-26.67119591,-205573.8821,270.7681973,102.167579,79.03397436,2810.56227,0,1,0,,不明,1,1
1596.45,1596.45,1006,811,12903,12903,3,119.9241344,-26.67157224,-203012.0931,270.7685002,102.1670508,79.03361964,5476.623012,0,1,0,,不明,1,1
1596.45,1596.45,1006,811,12917,12917,3,119.9233658,-26.67111086,-205877.6841,270.7685002,102.1670508,79.03361964,2503.007613,0,1,0,,不明,1,1
1596.55,1596.55,1004,799,13009,13009,3,119.6521129,-26.47952482,-128060.6969,-14.9511461,-166.0816899,249.3859168,3519.804327,0,1,0,,不明,1,1
1596.55,1596.55,1004,799,13016,13016,3,119.6521664,-26.47956151,-128028.6083,-14.9511461,-166.0816899,249.3859168,3551.640905,0,1,0,,不明,1,1
1596.65,1596.65,1001,817,12910,12910,3,119.5125089,-26.38399464,-225848.0537,271.3429671,96.77008145,83.71705653,3655.06962,0,1,0,,不明,1,1
1596.7,1596.7,1001,817,12917,12917,3,119.5122016,-26.38378698,-226174.6953,271.3432658,96.7695515,83.71670075,3329.79659,0,1,0,,不明,1,1
1596.7,1596.7,1001,817,12903,12903,3,119.5125866,-26.38400977,-224319.9702,271.3432658,96.7695515,83.71670075,5256.184161,0,1,0,,不明,1,1
1596.95,1596.95,1002,793,12995,12995,3,119.9851153,-26.71328703,-173843.8588,256.3538544,50.64188713,147.3706233,4908.168913,0,1,0,,不明,1,1
1596.95,1596.95,1004,799,13072,13072,3,119.653064,-26.48015618,-126652.2267,-14.94869054,-166.0860027,249.3831918,5001.083846,0,1,0,,不明,1,1
1597.05,1597.05,1005,805,12995,12995,3,119.5519702,-26.41071439,-186215.9042,270.0307687,122.1862967,46.41005102,5310.368594,0,1,0,,不明,1,1
1597.05,1597.05,1002,793,12974,12974,3,119.9848191,-26.71307908,-173771.7792,256.3544666,50.64082599,147.3699229,5005.94682,0,1,0,,不明,1,1
1597.05,1597.05,1002,793,12931,12931,3,119.9848791,-26.7131208,-173770.9557,256.3544666,50.64082599,147.3699229,5004.733136,0,1,0,,不明,1,1
1597.05,1597.05,1002,793,13002,13002,3,119.9836686,-26.71236771,-177249.0214,256.3544666,50.64082599,147.3699229,1446.097017,0,1,0,,不明,1,1
1597.05,1597.05,1002,793,12938,12938,3,119.984948,-26.71316873,-173769.9394,256.3544666,50.64082599,147.3699229,5003.903997,0,1,0,,不明,1,1
1597.1,1597.1,1005,805,13002,13002,3,119.5508009,-26.4099637,-188987.8082,270.0310698,122.185764,46.40970184,2482.363056,0,1,0,,不明,1,1
1597.35,1597.35,1002,793,13009,13009,3,119.9828353,-26.71178627,-177189.4966,256.3563033,50.63764254,147.3678218,1583.514169,0,1,0,,不明,1,1
1597.35,1597.35,1005,805,13009,13009,3,119.549985,-26.40938709,-188856.3577,270.0325751,122.1831004,46.40795593,2666.38267,0,1,0,,不明,1,1
1597.35,1597.35,1005,805,13016,13016,3,119.5500703,-26.40944558,-188801.2426,270.0325751,122.1831004,46.40795593,2719.526245,0,1,0,,不明,1,1
1597.4,1597.4,1006,811,12974,12974,3,119.9210636,-26.66943635,-203172.8876,270.7742541,102.1570143,79.02687976,5482.636171,0,1,0,,不明,1,1
1597.4,1597.4,1006,811,12931,12931,3,119.921188,-26.66952304,-203171.6583,270.7742541,102.1570143,79.02687976,5477.171921,0,1,0,,不明,1,1
1597.4,1597.4,1006,811,12938,12938,3,119.9213447,-26.66963215,-203166.903,270.7742541,102.1570143,79.02687976,5475.030178,0,1,0,,不明,1,1
1597.4,1597.4,1002,793,13016,13016,3,119.9826637,-26.7116661,-177161.2382,256.3566094,50.63711197,147.3674716,1625.565977,0,1,0,,不明,1,1
1597.45,1597.45,1002,793,12988,12988,3,119.9837953,-26.71236854,-173848.4959,256.3569155,50.63658139,147.3671214,5004.298911,0,1,0,,不明,1,1
1597.5,1597.5,1001,817,12938,12938,3,119.5108919,-26.3828212,-224446.8004,271.3480459,96.76107218,83.71100818,5240.980378,0,1,0,,不明,1,1
1597.5,1597.5,1001,817,12931,12931,3,119.5105584,-26.38258689,-224457.1166,271.3480459,96.76107218,83.71100818,5245.80273,0,1,0,,不明,1,1
1597.55,1597.55,1006,811,12995,12995,3,119.9208845,-26.66931008,-203116.606,270.7751626,102.1554296,79.02581556,5551.435146,0,1,0,,不明,1,1
1597.6,1597.6,1004,799,13065,13065,3,119.6537638,-26.48064857,-126724.1974,-14.94470023,-166.093011,249.3787634,5000.716061,0,1,0,,不明,1,1
1597.65,1597.65,1001,817,12995,12995,3,119.5102201,-26.38236132,-224935.0575,271.3489421,96.75948229,83.70994081,4765.293002,0,1,0,,不明,1,1
1597.65,1597.65,1006,811,13002,13002,3,119.9191173,-26.66818229,-207122.6581,270.7757682,102.1543731,79.02510608,1484.340691,0,1,0,,不明,1,1
1597.65,1597.65,1004,799,13079,13079,3,119.6536781,-26.48058876,-126734.4789,-14.94439328,-166.0935501,249.3784228,5002.540503,0,1,0,,不明,1,1
1597.65,1597.65,1004,799,13086,13086,3,119.6537565,-26.48064367,-126732.2769,-14.94439328,-166.0935501,249.3784228,5000.603031,0,1,0,,不明,1,1
1597.7,1597.7,1001,817,13002,13002,3,119.5090806,-26.38161816,-227184.8896,271.3492409,96.75895233,83.70958501,2482.839977,0,1,0,,不明,1,1
1597.75,1597.75,1004,799,13058,13058,3,119.6538978,-26.48074296,-126742.1372,-14.94377939,-166.0946282,249.3777414,5000.209333,0,1,0,,不明,1,1
1597.85,1597.85,1006,811,12988,12988,3,119.9199041,-26.66863013,-203244.2462,270.7769795,102.1522601,79.02368713,5476.591527,0,1,0,,不明,1,1
1597.9,1597.9,1006,811,13016,13016,3,119.9186661,-26.66785884,-206778.2206,270.7772823,102.1517319,79.0233324,1880.339083,0,1,0,,不明,1,1
1597.9,1597.9,1001,817,13016,13016,3,119.5084706,-26.38117741,-226733.4618,271.3504358,96.75683247,83.70816184,3001.427141,0,1,0,,不明,1,1
1597.9,1597.9,1006,811,13009,13009,3,119.918447,-26.66770786,-206843.0992,270.7772823,102.1517319,79.0233324,1828.518507,0,1,0,,不明,1,1
1597.9,1597.9,1001,817,13009,13009,3,119.5087778,-26.38139455,-226774.0156,271.3504358,96.75683247,83.70816184,2934.093125,0,1,0,,不明,1,1
1598.05,1598.05,1005,805,13072,13072,3,119.5489387,-26.40859012,-186445.0663,270.0367897,122.1756423,46.40306733,5220.555461,0,1,0,,不明,1,1
1598.1,1598.1,1004,799,13037,13037,3,119.6534799,-26.48049987,-128724.9891,-14.94163075,-166.0984018,249.3753568,3060.986847,0,1,0,,不明,1,1
1598.1,1598.1,1004,799,13030,13030,3,119.653471,-26.48049405,-128741.7687,-14.94163075,-166.0984018,249.3753568,3044.530028,0,1,0,,不明,1,1
1598.15,1598.15,1004,799,13044,13044,3,119.6534989,-26.48051413,-128761.0206,-14.9413238,-166.0989409,249.3750161,3032.915268,0,1,0,,不明,1,1
1598.3,1598.3,1002,793,13072,13072,3,119.9816767,-26.71089818,-174008.4071,256.3621192,50.62756157,147.361168,5002.648409,0,1,0,,不明,1,1
1598.35,1598.35,1005,805,13065,13065,3,119.5480335,-26.40795512,-186487.4099,270.0385958,122.1724459,46.4009722,5222.875116,0,1,0,,不明,1,1
